temperature,humidity,co2,ec,ph,voltage,battery_level,dew_point,vpd,timestamp,anomaly_type,is_anomaly
25.71,53.08,1072.0,2.29,5.43,3.05,100.0,15.44,1.55,2025-08-25T05:47:29.603949,normal,0
27.06,70.5,712.0,1.79,6.12,3.04,24.0,21.24,1.055,2025-08-30T19:38:29.574396,normal,0
26.2411709192932,73.97312907708712,773.0,1.36,5.57,3.8653927119139295,71.0,21.23,0.887,2025-08-31T10:57:29.765366,high_fluctuation,1
24.13,54.36,641.0,1.59,7.25,1.5072652471621035,18.938902063825424,14.34,1.373,2025-09-01T18:09:29.996609,low_voltage,1
19.6,62.77,889.0,1.35,5.67,3.15,59.0,12.31,0.849,2025-07-06T19:20:28.723989,normal,0
19.69,92.86,792.0,1.11,6.25,3.4,62.0,18.5,0.164,2025-09-16T20:35:29.527970,normal,0
23.24,79.55,858.0,0.95,5.87,3.33,81.0,19.51,0.583,2025-07-04T21:30:28.723989,normal,0
16.46,72.77,475.0,2.24,7.05,3.26,84.0,11.56,0.51,2025-07-12T03:20:28.723989,normal,0
36.75,31.2,833.0,1.49,6.85,3.25,88.0,16.97,4.259,2025-08-29T00:18:29.544329,normal,0
39.093792328991555,62.726500779757075,552.0,1.68,6.5,3.6127461075504037,75.0,30.69,2.619,2025-08-27T07:13:30.062021,high_fluctuation,1
36.47,59.42,1151.0,1.75,6.98,3.36,86.0,27.29,2.474,2025-08-06T14:20:28.723989,normal,0
32.32,61.8,1270.0,1.57,6.42,3.29,84.0,24.06,1.849,2025-08-08T01:30:28.723989,normal,0
28.52,79.35,499.0,1.13,5.7,3.31,79.0,24.6,0.805,2025-06-15T11:20:28.723989,normal,0
26.166524993764796,96.29389218672506,659.0,1.23,7.14,3.37,85.0,25.53,0.126,2025-08-26T09:52:29.923143,dew_point_close,1
31.3,67.49,628.0,2.43,5.22,3.11,91.0,24.56,1.486,2025-08-26T11:56:29.531170,normal,0
16.191944241697026,94.47142730305679,515.0,1.61,6.49,3.23,73.0,15.3,0.102,2025-08-27T11:45:30.021800,vpd_too_low,1
30.3,56.33,1042.0,1.46,5.77,3.1,69.0,20.64,1.885,2025-08-04T07:10:28.723989,normal,0
23.99,52.64,478.0,1.29,5.72,3.43,83.0,13.72,1.412,2025-06-30T15:20:28.723989,normal,0
24.25,78.17,698.0,1.21,6.3,3.35,97.0,20.2,0.661,2025-06-27T06:30:28.723989,normal,0
26.103793853080703,95.61616597001408,586.0,1.96,6.44,3.21,82.0,25.35,0.148,2025-09-20T20:03:29.907192,dew_point_close,1
34.39,95.0,918.0,1.0,5.95,3.32,93.0,33.47,0.272,2025-06-15T14:10:28.723989,normal,0
27.64,64.75,718.0,2.26,6.75,2.91,28.0,20.4,1.305,2025-09-14T14:40:29.648857,normal,0
25.01,73.28,529.0,1.55,6.75,3.53,68.0,19.89,0.847,2025-07-12T18:30:28.723989,normal,0
30.98,69.0,1468.0,2.05,6.34,3.33,57.0,24.63,1.391,2025-09-09T12:34:29.648245,normal,0
29.24,39.33,958.0,1.67,6.14,3.44,88.0,13.99,2.464,2025-07-21T07:50:28.723989,normal,0
25.58,62.37,1154.0,1.38,6.31,3.31,71.0,17.86,1.234,2025-07-26T20:50:28.723989,normal,0
27.49,68.09,921.0,0.91,6.72,3.13,100.0,21.08,1.171,2025-07-07T00:50:28.723989,normal,0
20.51,48.44,916.0,1.6,6.96,3.35,67.0,9.26,1.244,2025-07-27T21:50:28.723989,normal,0
29.24,85.84,435.0,1.42,6.05,3.42,64.0,26.62,0.575,2025-06-22T10:00:28.723989,normal,0
15.82,70.56,652.0,1.37,6.66,3.18,83.0,10.48,0.529,2025-07-01T04:20:28.723989,normal,0
17.065742626003438,66.74,1200.0,0.98,6.76,1.962,77.0,10.83,0.647,2025-08-29T19:24:29.918784,sudden_drop,1
32.55,60.08,815.0,1.43,6.44,3.25,88.0,23.8,1.958,2025-06-28T00:50:28.723989,normal,0
25.52,62.67,531.0,2.36,5.41,3.34,75.0,17.88,1.22,2025-09-10T08:06:29.481701,normal,0
-999.0,0.0,-999.0,1.56,6.56,0.0,0.0,0.0,0.0,2025-09-01T14:57:29.984360,multi_sensor_failure,1
22.46,83.55,1070.0,1.46,6.51,2.87,30.0,19.54,0.447,2025-09-13T00:56:29.729663,normal,0
33.83,69.31,653.0,1.24,7.07,3.32,65.0,27.42,1.617,2025-07-22T11:10:28.723989,normal,0
16.335448399678654,97.7343648071225,1031.0,1.6,7.57,3.32,88.0,15.98,0.042,2025-08-28T04:11:29.930256,vpd_too_low,1
38.63,66.74,1053.0,1.21,7.07,3.45,84.0,31.33,2.28,2025-07-21T14:20:28.723989,normal,0
32.27,57.1,963.0,1.05,7.85,3.35,70.0,22.7,2.071,2025-07-04T02:30:28.723989,normal,0
18.16,66.94,673.5303990685222,0.39715149837299046,5.246600144433954,3.21,71.0,11.92,0.689,2025-09-18T23:33:30.072886,calibration_drift,1
30.47,28.77,767.0,1.25,6.44,3.3,77.0,10.32,3.105,2025-09-06T05:02:29.653410,normal,0
22.29,81.38,760.0,1.21,6.43,3.47,64.0,18.95,0.501,2025-07-12T22:20:28.723989,normal,0
17.04,77.5,683.0,1.56,7.75,3.33,73.0,13.08,0.437,2025-07-08T05:20:28.723989,normal,0
25.46,61.37,710.0,1.23,6.78,3.32,67.0,17.49,1.258,2025-06-24T22:10:28.723989,normal,0
29.93,55.57,799.0,1.06,6.0,3.45,83.0,20.08,1.878,2025-06-23T12:10:28.723989,normal,0
26.27,69.75,775.0,1.13,6.42,3.22,87.0,20.31,1.033,2025-08-08T14:40:28.723989,normal,0
34.8,51.86,1193.0,1.69,6.56,3.3,52.0,23.45,2.677,2025-07-14T16:10:28.723989,normal,0
33.56,67.99,1319.0,1.2,5.55,3.48,71.0,26.84,1.661,2025-07-17T07:20:28.723989,normal,0
32.31,63.52,736.0,2.27,5.43,3.37,79.0,24.51,1.765,2025-09-08T10:14:29.482673,normal,0
31.77,41.16,745.0,1.1,7.11,3.23,85.0,16.96,2.762,2025-07-06T11:40:28.723989,normal,0
16.62,70.12,376.0,1.43,6.46,3.31,68.0,11.15,0.565,2025-07-02T01:30:28.723989,normal,0
25.52,74.82,577.0,1.56,5.59,2.94,76.0,20.72,0.823,2025-07-27T12:30:28.723989,normal,0
22.41,-1.0,-999.0,1.52,6.79,3.33,82.0,0.0,0.0,2025-09-01T23:58:30.010689,sensor_failure,1
20.31,73.66,749.0,1.68,6.0,3.45,95.0,15.45,0.628,2025-06-18T01:30:28.723989,normal,0
25.62,85.83,595.0,1.29,5.92,2.86,31.0,23.07,0.466,2025-08-29T14:56:29.586414,normal,0
28.21,67.74,761.0,2.5,5.27,3.59,100.0,21.68,1.234,2025-09-22T11:55:29.610037,normal,0
28.91,64.55,1268.0,1.25,6.86,2.99,73.0,21.56,1.413,2025-07-10T02:10:28.723989,normal,0
18.39,88.95,532.0,1.22,5.81,3.19,94.0,16.53,0.234,2025-07-01T00:50:28.723989,normal,0
30.21,63.05,698.0,0.94,7.1,3.14,78.0,22.4,1.587,2025-06-30T02:50:28.723989,normal,0
23.68,95.0,1290.0,1.36,6.2,3.22,96.0,22.83,0.146,2025-07-16T00:50:28.723989,normal,0
21.18,71.84,832.0,1.43,6.0,3.19,60.0,15.9,0.708,2025-06-28T01:40:28.723989,normal,0
30.53,65.11,802.0,1.84,6.11,3.32,47.0,23.23,1.526,2025-06-22T23:10:28.723989,normal,0
28.15,55.41,755.0,1.5,5.93,4.670757106148651,96.16430274649078,18.38,1.7,2025-09-16T11:10:29.795011,power_surge,1
30.85,66.28,380.9026175027234,0.5580902962288667,8.300220875091473,3.35,76.0,23.83,1.502,2025-09-05T12:18:29.843664,calibration_drift,1
28.21,48.84,1162.0,1.87,7.28,3.27,65.0,16.44,1.958,2025-07-25T19:40:28.723989,normal,0
25.5,27.73,843.0,1.09,6.36,3.27,79.0,5.51,2.358,2025-06-26T22:40:28.723989,normal,0
35.85156903790659,76.85,2383.598713224468,1.04,5.34,3.12,62.0,31.15,1.364,2025-09-22T22:26:29.770940,environmental_stress,1
37.41422709666627,65.59,2448.615989080953,1.51,6.39,3.16,78.0,29.88,2.208,2025-08-27T13:45:29.915023,environmental_stress,1
26.01,45.43,-1.0,2.48,7.33,3.34,65.0,13.31,1.835,2025-08-26T20:38:29.848958,sensor_failure,1
28.42,31.9,500.0,1.71,6.17,3.5,63.0,10.09,2.638,2025-09-20T07:57:29.713259,normal,0
43.66999106140286,20.007203131902127,894.0,1.37,6.38,3.29,89.0,15.79,7.156,2025-08-27T20:41:29.750935,environmental_stress,1
58.16039558765061,74.39,967.0,1.63,6.14,4.173,67.0,52.02,4.685,2025-09-02T00:36:29.805006,sudden_spike,1
35.1,47.94,994.0,1.9,6.26,3.18,87.0,22.43,2.943,2025-07-15T10:40:28.723989,normal,0
23.84,91.68,907.0,1.45,6.26,3.26,73.0,22.4,0.246,2025-07-02T07:50:28.723989,normal,0
48.58821920670373,58.963632112170046,695.0,1.22,6.49,3.6651714162820586,75.0,38.46,4.718,2025-09-22T08:20:29.874382,high_fluctuation,1
23.17,81.93,1018.0,1.98,6.38,3.61,97.0,19.91,0.513,2025-07-02T01:10:28.723989,normal,0
24.27,70.99,690.3813992674052,2.7073964506969266,5.90664293226804,3.32,75.0,18.67,0.88,2025-08-31T21:28:29.978812,calibration_drift,1
27.99,90.86,606.0,1.78,6.56,3.16,75.0,26.36,0.345,2025-07-04T17:00:28.723989,normal,0
23.75,89.41,825.0,1.53,6.43,3.45,61.0,21.9,0.311,2025-08-24T19:43:29.485690,normal,0
32.35,89.37,926.0,0.98,6.84,3.21,71.0,30.37,0.516,2025-08-04T11:30:28.723989,normal,0
25.06,57.45,1097.0,1.31,6.04,3.46,78.0,16.07,1.353,2025-06-26T03:20:28.723989,normal,0
23.51,93.56,1225.0,1.54,6.46,3.24,88.0,22.41,0.187,2025-08-25T15:00:29.691150,normal,0
21.43,70.53,864.0,1.91,6.25,3.25,74.0,15.85,0.753,2025-06-30T03:50:28.723989,normal,0
23.72,49.13,1046.0,1.14,5.26,3.19,74.0,12.41,1.493,2025-06-26T22:50:28.723989,normal,0
21.68,89.38,583.0,1.52,6.16,3.27,79.0,19.86,0.275,2025-08-29T18:36:29.743776,normal,0
25.24,53.4,757.0,2.65,5.28,3.34,74.0,15.1,1.497,2025-09-02T05:01:29.671135,normal,0
32.36,52.25,1005.0,1.95,6.38,3.28,100.0,21.33,2.317,2025-08-06T14:40:28.723989,normal,0
28.74,34.42,603.0,1.66,7.15,3.21,83.0,11.51,2.588,2025-09-20T14:17:29.717728,normal,0
25.08,48.76,580.0,1.57,6.58,1.721059885659619,15.434151630185156,13.54,1.631,2025-09-20T14:10:30.096036,low_voltage,1
30.08,51.92,736.0,1.55,6.25,3.15,63.0,19.12,2.049,2025-07-28T09:40:28.723989,normal,0
26.76,93.29,873.0,1.58,6.78,3.43,90.0,25.58,0.236,2025-07-25T00:30:28.723989,normal,0
19.1,69.69,739.0,1.69,7.23,3.38,75.0,13.43,0.67,2025-07-13T01:10:28.723989,normal,0
27.75,61.07,554.0,1.6,5.25,3.4,81.0,19.56,1.45,2025-07-20T02:10:28.723989,normal,0
13.961816131236404,68.16916094550562,557.0,1.57,6.78,3.2064927262903056,85.0,8.19,0.508,2025-08-26T01:15:30.125657,high_fluctuation,1
38.15,37.31,777.0,1.59,7.16,3.32,99.0,21.06,4.187,2025-09-19T01:15:29.744082,normal,0
24.5,67.45,733.0,1.78,6.3,3.21,89.0,18.08,1.001,2025-07-21T00:30:28.723989,normal,0
24.42,62.01,585.0,1.79,6.51,3.36,84.0,16.67,1.162,2025-07-14T09:20:28.723989,normal,0
21.43,56.88,1580.0,1.36,6.55,3.27,72.0,12.53,1.101,2025-09-10T04:26:29.599300,normal,0
15.0,70.57,525.0,1.58,5.88,3.08,63.0,9.69,0.502,2025-07-31T22:50:28.723989,normal,0
29.82,55.29,917.0,1.26,6.66,3.25,75.0,19.9,1.878,2025-07-04T01:50:28.723989,normal,0
31.48,50.13,1098.0,1.44,8.0,3.15,88.0,19.85,2.302,2025-07-02T06:00:28.723989,normal,0
32.72,56.9,1127.0,1.23,6.43,3.27,70.0,23.06,2.134,2025-07-06T17:50:28.723989,normal,0
22.59,93.29,761.0,1.74,7.04,3.31,75.0,21.45,0.184,2025-09-16T16:54:29.629878,normal,0
28.98,38.79,1175.0,1.66,6.77,3.3,87.0,13.55,2.449,2025-08-09T14:10:28.723989,normal,0
43.8267561334808,68.33,1082.0,3.215278446969109,7.7343575315470785,3.16,58.0,36.69,2.856,2025-09-21T13:22:29.799693,gradual_drift,1
23.01,58.85,624.0,1.15,6.07,3.25,76.0,14.53,1.157,2025-07-07T16:00:28.723989,normal,0
19.744489846024507,98.00344031902455,742.0,0.84,6.93,3.37,76.0,19.42,0.046,2025-09-22T13:55:29.904674,dew_point_close,1
38.28375786498299,80.56,2293.185612805355,1.43,7.43,3.36,67.0,34.35,1.308,2025-09-02T22:50:30.053079,environmental_stress,1
25.51,59.85,866.0,1.81,6.61,3.31,78.0,17.14,1.311,2025-07-05T00:10:28.723989,normal,0
36.35,57.16,1041.0,1.32,6.45,3.45,71.0,26.52,2.594,2025-06-20T10:00:28.723989,normal,0
24.36,42.34,746.0,2.14,6.54,3.31,67.0,10.74,1.758,2025-07-20T23:00:28.723989,normal,0
24.22,82.54,752.0,2.15,7.3,3.26,84.0,21.06,0.528,2025-07-21T13:40:28.723989,normal,0
38.22,44.04,894.0,1.69,6.08,3.34,71.0,23.85,3.752,2025-07-19T13:00:28.723989,normal,0
33.2,72.67,867.0,1.28,6.58,3.04,20.0,27.63,1.39,2025-09-19T10:38:29.531579,normal,0
16.37,91.37,780.0,1.37,6.88,3.27,82.0,14.96,0.161,2025-08-02T00:20:28.723989,normal,0
21.97,88.97,968.0,1.81,6.6,3.11,88.0,20.07,0.291,2025-09-12T10:22:29.614176,normal,0
37.85,35.85,468.0,1.67,7.01,3.39,66.0,20.15,4.215,2025-08-27T07:06:29.740657,normal,0
28.23,87.18,534.0,0.98,6.67,3.18,90.0,25.89,0.491,2025-07-08T09:30:28.723989,normal,0
25.85,74.19,780.0,1.0,5.27,3.44,79.0,20.9,0.86,2025-07-16T09:10:28.723989,normal,0
14.81589493486369,86.93,942.0,1.32,5.53,1.9919999999999998,71.0,12.66,0.22,2025-09-12T02:09:29.908594,sudden_drop,1
22.7,56.65,680.0,1.86,5.9,3.34,95.0,13.65,1.196,2025-06-27T07:20:28.723989,normal,0
26.64,69.29,568.0,2.43,5.42,3.33,72.0,20.55,1.072,2025-09-22T03:26:29.569123,normal,0
34.04,42.2,975.0,1.38,7.31,3.27,82.0,19.39,3.081,2025-07-05T11:50:28.723989,normal,0
22.87,69.42,1654.0,0.8,7.04,3.08,71.0,16.98,0.852,2025-08-23T22:57:29.557751,normal,0
25.34,70.88,924.3017023574366,2.931118048415284,7.285806958580383,3.18,72.0,19.67,0.941,2025-09-03T20:17:30.022025,calibration_drift,1
35.6,45.21,1181.0,1.37,6.56,3.26,100.0,21.92,3.184,2025-06-17T08:50:28.723989,normal,0
30.69,72.22,847.0,0.85,6.26,3.62,98.0,25.11,1.226,2025-07-28T15:20:28.723989,normal,0
25.26,66.27,363.0,1.27,6.39,3.09,93.0,18.52,1.085,2025-07-22T08:50:28.723989,normal,0
27.27,57.57,824.0,1.45,5.12,3.32,64.0,18.17,1.537,2025-07-08T04:50:28.723989,normal,0
26.27,86.19,644.0,1.48,6.34,3.27,51.0,23.78,0.472,2025-06-15T05:40:28.723989,normal,0
35.8,40.23,1052.0,1.15,6.55,3.29,73.0,20.2,3.512,2025-06-20T12:10:28.723989,normal,0
31.55,57.66,690.0,0.9,6.18,3.14,62.0,22.19,1.963,2025-07-09T10:50:28.723989,normal,0
32.26,54.05,1071.0,1.56,7.71,3.38,56.0,21.79,2.217,2025-07-23T17:00:28.723989,normal,0
27.83,31.82,868.0,1.56,7.77,3.25,77.0,9.54,2.552,2025-06-21T18:10:28.723989,normal,0
29.18,47.35,639.0,1.74,6.18,3.23,63.0,16.83,2.131,2025-07-08T23:00:28.723989,normal,0
27.696176510714963,95.91507906456985,848.0,1.26,7.17,3.19,61.0,26.98,0.152,2025-08-30T09:57:29.824585,dew_point_close,1
-999.0,0.0,820.0,1.66,7.12,9999.0,74.0,0.0,0.0,2025-09-11T21:29:30.007721,sensor_failure,1
39.36365838971514,65.5,611.0,1.44,6.08,4.485,79.0,31.7,2.46,2025-09-06T21:20:30.111660,sudden_spike,1
25.73,74.88,596.0,0.99,6.53,3.26,85.0,20.94,0.831,2025-08-05T12:40:28.723989,normal,0
33.803116737208214,72.0665628876585,810.0,1.2,7.13,2.981554384290932,77.0,28.06,1.47,2025-09-22T21:25:29.880960,high_fluctuation,1
29.91,76.85,1579.0,1.79,7.04,3.36,97.0,25.41,0.977,2025-09-02T08:53:29.507674,normal,0
31.67,50.65,967.0,2.09,6.53,3.34,64.0,20.19,2.303,2025-08-04T21:10:28.723989,normal,0
21.07,83.84,1535.0,2.03,6.33,3.28,93.0,18.23,0.404,2025-09-04T01:58:29.681020,normal,0
7.7480834550704065,81.16,696.0,1.62,7.1,2.016,84.0,4.72,0.199,2025-09-20T21:56:30.113323,sudden_drop,1
16.26,84.2,679.0,2.01,6.44,3.33,57.0,13.59,0.292,2025-07-04T02:00:28.723989,normal,0
28.59,55.02,606.0,0.8,6.86,3.46,77.0,18.67,1.76,2025-06-21T07:20:28.723989,normal,0
16.74,48.56,638.0,1.15,6.81,3.29,72.0,5.84,0.98,2025-07-17T00:10:28.723989,normal,0
31.53,54.2,1183.0,1.96,5.73,3.34,69.0,21.16,2.121,2025-06-26T04:00:28.723989,normal,0
24.94,91.48,468.0,1.55,6.18,3.3,60.0,23.46,0.269,2025-09-20T13:51:29.674426,normal,0
33.9,48.37,989.0,1.27,6.35,3.34,65.0,21.48,2.731,2025-07-29T19:30:28.723989,normal,0
28.66,39.27,1065.0,1.88,6.85,3.46,82.0,13.45,2.385,2025-06-29T20:20:28.723989,normal,0
27.03,91.21,646.0,1.89,6.06,3.29,67.0,25.47,0.314,2025-06-27T16:10:28.723989,normal,0
18.74,92.21,859.0,0.92,6.41,3.38,80.0,17.45,0.168,2025-08-01T22:40:28.723989,normal,0
30.04,75.35,620.0,1.14,6.83,3.2,83.0,25.2,1.048,2025-07-22T07:30:28.723989,normal,0
30.24,58.47,927.0,1.67,6.73,3.47,71.0,21.19,1.787,2025-08-09T20:30:28.723989,normal,0
35.2,53.69,887.0,1.2,6.44,3.23,85.0,24.4,2.633,2025-08-01T14:20:28.723989,normal,0
23.44,42.32,723.0,1.69,5.94,3.37,75.0,9.91,1.664,2025-07-17T16:20:28.723989,normal,0
36.53,37.82,1076.0,1.59,6.55,3.28,75.0,19.85,3.803,2025-07-21T12:00:28.723989,normal,0
38.61,39.98,789.0,1.46,6.68,3.23,73.0,22.6,4.109,2025-09-08T07:39:29.600353,normal,0
36.59,37.94,912.0,1.75,7.08,3.3,74.0,19.95,3.808,2025-09-07T19:13:29.705193,normal,0
27.04,68.63,655.0,1.04,7.05,3.4,63.0,20.78,1.121,2025-06-20T09:00:28.723989,normal,0
32.89,28.21,1226.0,1.52,5.77,3.37,66.0,12.09,3.589,2025-08-27T14:20:29.557103,normal,0
34.32,26.94,713.0,1.25,6.7,3.3,56.0,12.61,3.956,2025-09-11T19:25:29.688781,normal,0
33.29,40.71,1169.0,1.66,6.07,3.2,73.0,18.15,3.031,2025-07-19T09:50:28.723989,normal,0
18.16,91.48,786.0,1.05,6.58,3.41,80.0,16.75,0.178,2025-09-02T00:07:29.604618,normal,0
20.35,81.33,1455.0,1.93,7.75,3.36,93.0,17.05,0.446,2025-09-04T00:12:29.675677,normal,0
28.75,27.0,920.0,2.16,6.38,3.36,75.0,7.9,2.882,2025-09-10T09:42:29.536869,normal,0
38.59,36.16,1172.0,1.35,7.14,3.3,81.0,20.94,4.366,2025-07-01T14:50:28.723989,normal,0
-999.0,0.0,-999.0,1.73,6.15,0.0,0.0,0.0,0.0,2025-09-14T22:33:30.024843,multi_sensor_failure,1
34.02,77.98,1150.0,1.31,6.91,3.22,80.0,29.63,1.173,2025-07-14T03:30:28.723989,normal,0
18.98,65.17,662.0,1.23,5.66,3.36,95.0,12.29,0.764,2025-07-17T04:10:28.723989,normal,0
27.18,68.48,904.0,0.81,6.97,3.4,56.0,20.88,1.136,2025-06-29T21:20:28.723989,normal,0
34.74,62.26,868.0,1.71,6.69,3.2,77.0,26.46,2.092,2025-07-20T09:50:28.723989,normal,0
30.94,31.07,808.0,1.46,5.96,3.05,80.0,11.88,3.086,2025-07-05T09:50:28.723989,normal,0
30.62,63.33,1650.0,1.48,7.31,3.2,70.0,22.86,1.612,2025-09-01T22:33:29.586923,normal,0
34.73576654801377,63.93,630.0,3.037566377704896,8.867875261049653,3.25,86.0,26.9,1.999,2025-09-04T04:39:30.077171,gradual_drift,1
25.71,59.59,635.0,1.38,5.64,3.42,49.0,17.26,1.335,2025-07-11T21:00:28.723989,normal,0
24.19,67.98,1072.0,1.63,6.02,3.17,71.0,17.91,0.966,2025-08-06T23:00:28.723989,normal,0
33.799517506341864,75.54,1041.0,1.11,6.3,4.017,81.0,28.87,1.287,2025-09-17T04:37:30.046721,sudden_spike,1
29.16,50.55,922.0,1.53,6.29,3.36,92.0,17.85,1.999,2025-08-09T01:00:28.723989,normal,0
26.34,79.35,613.0,1.49,6.86,3.44,81.0,22.48,0.708,2025-07-24T07:10:28.723989,normal,0
27.5,90.14,397.0,2.23,7.0,3.33,49.0,25.74,0.362,2025-07-18T15:10:28.723989,normal,0
27.77,48.29,1173.0,1.17,7.12,3.29,68.0,15.86,1.929,2025-07-25T03:40:28.723989,normal,0
25.46,89.94,910.0,0.8,5.96,3.31,91.0,23.69,0.328,2025-07-05T22:30:28.723989,normal,0
30.41,40.95,1144.0,0.8,6.06,3.27,86.0,15.67,2.565,2025-07-09T12:50:28.723989,normal,0
20.54,85.35,459.0,1.27,5.9,3.24,88.0,18.0,0.354,2025-07-07T17:10:28.723989,normal,0
28.71,93.11,792.0,1.67,7.04,3.43,81.0,27.48,0.271,2025-08-05T15:20:28.723989,normal,0
29.54,51.43,502.0,1.55,6.22,2.048101933094362,5.73548791207393,18.47,2.007,2025-08-26T10:33:30.056571,battery_depleted,1
18.02,92.21,501.0,1.4,7.36,3.32,82.0,16.74,0.161,2025-09-20T18:09:29.509379,normal,0
27.09108177610083,98.92250121278084,1186.0,0.96,6.52,3.39,69.0,26.91,0.039,2025-09-07T13:58:30.071388,dew_point_close,1
34.16,76.17,731.0,1.89,6.69,3.53,95.0,29.36,1.279,2025-07-04T10:00:28.723989,normal,0
28.24,77.25,1004.0,1.94,8.0,3.58,75.0,23.88,0.872,2025-06-30T07:10:28.723989,normal,0
31.17,60.26,1005.0,1.57,6.43,3.02,27.0,22.56,1.803,2025-09-04T11:13:29.612309,normal,0
9.713090515888936,46.37400600061189,662.0,1.6,6.99,3.403296019010068,57.0,-1.25,0.646,2025-08-30T00:21:30.058611,high_fluctuation,1
24.04,58.11,1199.0,2.24,5.3,3.26,84.0,15.3,1.253,2025-08-28T03:48:29.725108,normal,0
37.06,75.09,899.0,1.76,6.77,3.57,72.0,31.91,1.568,2025-07-06T16:50:28.723989,normal,0
35.14,52.61,891.0,1.56,7.16,3.21,76.0,24.0,2.685,2025-07-30T08:00:28.723989,normal,0
29.27,67.27,457.0,1.45,5.63,2.88,31.0,22.58,1.332,2025-09-02T14:34:29.518086,normal,0
24.53,75.82,956.0,1.84,6.26,3.21,72.0,19.98,0.745,2025-07-24T21:10:28.723989,normal,0
29.34,53.8,924.0,1.76,7.48,3.49,75.0,19.01,1.887,2025-07-14T22:40:28.723989,normal,0
18.04,81.83,871.0,1.29,6.64,3.45,61.0,14.89,0.376,2025-07-28T23:00:28.723989,normal,0
28.96,67.42,623.0,1.63,6.16,3.25,95.0,22.32,1.302,2025-06-29T13:50:28.723989,normal,0
34.71,69.64,1101.0,2.26,5.27,3.35,78.0,28.34,1.68,2025-09-18T11:46:29.595276,normal,0
22.9,65.81,866.0,1.47,5.84,1.5816330060702055,4.233533208139081,16.17,0.955,2025-09-04T16:06:30.126428,battery_depleted,1
39.01,49.18,986.0,1.04,6.41,3.22,84.0,26.42,3.555,2025-07-12T12:50:28.723989,normal,0
26.69,61.34,951.0,1.43,7.26,3.38,83.0,18.64,1.353,2025-08-03T02:00:28.723989,normal,0
20.7,88.36,1141.0,1.23,6.14,3.25,74.0,18.71,0.284,2025-07-06T00:20:28.723989,normal,0
23.38,71.36,497.0,1.26,7.21,2.96,28.0,17.9,0.823,2025-09-16T18:19:29.634984,normal,0
35.91,33.01,1091.0,1.76,5.54,3.34,86.0,17.13,3.96,2025-09-05T15:03:29.603746,normal,0
30.71,48.96,899.0,1.48,6.67,3.32,77.0,18.76,2.255,2025-07-17T07:50:28.723989,normal,0
29.83,63.44,913.0,1.52,6.71,3.15,78.0,22.14,1.536,2025-07-07T18:20:28.723989,normal,0
32.4,51.01,1031.0,1.5,6.16,3.28,65.0,20.97,2.383,2025-07-01T09:10:28.723989,normal,0
36.79,30.55,444.0,1.85,6.94,3.28,77.0,16.67,4.308,2025-09-20T08:24:29.550833,normal,0
44.682580101955736,53.19,639.0,3.397519730799659,8.668988660577469,3.29,61.0,32.98,4.413,2025-08-29T12:15:29.887382,gradual_drift,1
19.4,74.4,437.0,1.44,7.06,3.21,100.0,14.73,0.577,2025-06-18T00:00:28.723989,normal,0
25.13,44.91,876.0,2.46,6.89,2.1411607762048,1.5345045796215784,12.33,1.759,2025-09-07T23:21:29.890885,low_voltage,1
8.16219968257893,41.306136671066184,864.0,1.76,5.73,3.0056720848325735,76.0,-4.22,0.637,2025-09-20T06:29:30.075683,high_fluctuation,1
30.3,74.76,695.0,1.9,6.17,3.32,81.0,25.32,1.09,2025-07-17T12:40:28.723989,normal,0
25.57,62.11,813.0,1.38,5.73,1.5146531905999736,5.602537575183262,17.78,1.242,2025-09-17T01:23:29.970547,battery_depleted,1
25.75,84.59,1507.0,2.03,6.5,3.29,63.0,22.96,0.51,2025-09-20T06:39:29.584517,normal,0
19.55,77.81,1016.0,2.46,5.17,3.26,92.0,15.57,0.505,2025-09-01T02:52:29.614872,normal,0
32.33,60.2,922.0,1.39,6.06,3.39,80.0,23.63,1.928,2025-06-23T10:40:28.723989,normal,0
33.63,27.2,889.0,1.82,7.21,3.45,76.0,12.17,3.793,2025-09-17T09:56:29.489047,normal,0
29.24,60.21,640.0,1.42,6.49,3.4,97.0,20.73,1.616,2025-07-02T22:40:28.723989,normal,0
24.54,77.28,494.0,1.17,7.33,3.15,92.0,20.3,0.7,2025-07-07T11:50:28.723989,normal,0
32.23,44.52,1368.0,0.97,6.67,3.34,80.0,18.62,2.672,2025-08-09T15:50:28.723989,normal,0
31.76,51.78,903.0,1.28,7.48,3.48,75.0,20.63,2.262,2025-08-01T09:40:28.723989,normal,0
26.23,54.18,913.0,2.55,6.74,2.024167659830651,5.3619282748287445,16.24,1.561,2025-09-05T07:27:30.022322,low_voltage,1
19.75,72.11,720.0,1.6,7.14,3.16,87.0,14.58,0.642,2025-08-07T03:20:28.723989,normal,0
31.86,49.69,925.0,1.83,7.04,3.44,75.0,20.05,2.373,2025-07-03T15:10:28.723989,normal,0
27.28,61.25,497.0,1.73,6.36,3.34,63.0,19.17,1.404,2025-07-13T15:20:28.723989,normal,0
33.508103200305015,68.00675801212014,930.0,1.58,6.5,3.7071851035689187,81.0,26.79,1.656,2025-09-18T00:53:29.822539,high_fluctuation,1
28.29,60.81,931.0,1.72,5.96,3.25,40.0,20.0,1.507,2025-07-23T19:40:28.723989,normal,0
